### 2016-07-18 13:10:55.276604113 +0200 CEST Data Acquisition: all 

### [Ard], localTime(us), sensorTime(us), trackerTime(us), distance(mm), accX(g), accY(g), accZ(g), gyrX(gr/s), gyrY(gr/s), gyrZ(gr/s)

[D], 70864,
[D], 35881389,
[D], 126920267,
[Ard], 128529725, 334290396, 0, 279, -0.983887, 0.040771, -0.047852, 1.305344, 1.541985, 0.251908
[Ard], 128538732, 334329916, 0, 279, -0.981445, 0.038330, -0.045898, 1.251908, 1.526718, 0.152672
[Ard], 128553462, 334369436, 0, 267, -0.977539, 0.047607, -0.050537, 1.221374, 1.595420, 0.099237
[Ard], 128570677, 334408956, 0, 279, -0.980713, 0.038574, -0.055664, 1.396947, 1.427481, 0.236641
[Ard], 128573381, 334448476, 0, 266, -0.981201, 0.042969, -0.046631, 1.358779, 1.496183, 0.236641
[Ard], 128608578, 334487996, 0, 283, -0.984131, 0.033936, -0.053223, 1.519084, 1.320611, 0.305344
[Ard], 128638455, 334527516, 0, 279, -0.982178, 0.046631, -0.048584, 1.335878, 1.496183, 0.343511
[Ard], 128651908, 334567036, 0, 280, -0.982666, 0.043457, -0.051758, 1.145038, 1.389313, 0.358779
[Ard], 128662076, 334606556, 0, 279, -0.983643, 0.045166, -0.054932, 1.206107, 1.419847, 0.412214
[Ard], 128668542, 334646076, 0, 280, -0.982910, 0.041260, -0.057617, 1.068702, 1.488550, 0.343511
[Ard], 128680511, 334685596, 0, 279, -0.980957, 0.041748, -0.054199, 1.183206, 1.351145, 0.229008
[Ard], 128692226, 334725116, 0, 279, -0.982422, 0.041992, -0.050781, 1.297710, 1.625954, 0.129771
[Ard], 128729074, 334764636, 0, 267, -0.981934, 0.045898, -0.054932, 1.267176, 1.496183, 0.152672
[Ard], 128749177, 334804156, 0, 283, -0.982910, 0.040283, -0.043945, 1.389313, 1.526718, 0.198473
[Ard], 128769858, 334843676, 0, 266, -0.982910, 0.050293, -0.058350, 1.374046, 1.664122, 0.152672
[Ard], 128772357, 334883196, 0, 283, -0.980713, 0.043701, -0.055664, 1.229008, 1.496183, 0.137405
[Ard], 128776131, 334922716, 0, 279, -0.982666, 0.041260, -0.057373, 1.328244, 1.427481, 0.167939
[Ard], 128786125, 334962236, 0, 280, -0.984619, 0.043457, -0.059082, 1.343511, 1.671756, 0.183206
[Ard], 128822077, 335001756, 0, 265, -0.985352, 0.035645, -0.062744, 1.358779, 1.358779, 0.282443
[Ard], 128831753, 335041276, 0, 267, -0.980957, 0.040283, -0.058838, 1.374046, 1.412214, 0.114504
[Ard], 128838646, 335080796, 0, 283, -0.987793, 0.040527, -0.059570, 1.282443, 1.404580, 0.305344
